state,state_fips,county_name,county_fips,year,market_or_full_value,assessed_value,net_assessed_value,county_taxable_value,school_taxable_value,market_or_full_value_growth_since_2000,assessed_value_growth_since_2000,net_assessed_value_growth_since_2000,county_taxable_value_growth_since_2000,school_taxable_value_growth_since_2000,market_or_full_value_index_2000_100,assessed_value_index_2000_100,net_assessed_value_index_2000_100,county_taxable_value_index_2000_100,school_taxable_value_index_2000_100
FL,12,Bradford,12007,2001,1058385293.0,,,509520062.0,509520062.0,0.0960643304006985,,,0.069615590108006,0.069615590108006,109.60643304006985,,,106.9615590108006,106.9615590108006
FL,12,Bradford,12007,2002,1111855906.0,,,536097883.0,536097883.0,0.15143852354338394,,,0.12540937294967147,0.12540937294967147,115.14385235433839,,,112.54093729496715,112.54093729496715
FL,12,Bradford,12007,2003,1162498035.0,,,568192349.0,570981737.0,0.20388353726340247,,,0.19278403343907802,0.19863968685525335,120.38835372634024,,,119.2784033439078,119.86396868552534
FL,12,Bradford,12007,2004,1217659696.0,,,617350560.0,621117618.0,0.26100898054727417,,,0.295979948161311,0.30388798607021084,126.10089805472742,,,129.5979948161311,130.38879860702107
FL,12,Bradford,12007,2005,1444403876.0,,,677143547.0,681685195.0,0.4958253649657558,,,0.42150103328459965,0.43103513776424385,149.58253649657559,,,142.15010332845998,143.1035137764244
FL,12,Bradford,12007,2006,2016364521.0,,,809014557.0,814120251.0,1.0881480904644336,,,0.6983327003746558,0.7090508846190298,208.81480904644337,,,169.83327003746558,170.90508846190298
FL,12,Bradford,12007,2007,2175418215.0,,,903306367.0,909339495.0,1.2528641742619695,,,0.896275818845037,0.9089409291070096,225.28641742619695,,,189.6275818845037,190.89409291070098
FL,12,Bradford,12007,2008,2201279159.0,,,854691083.0,942103857.0,1.279645780597924,,,0.7942196495946723,0.9777218761370057,227.9645780597924,,,179.42196495946723,197.77218761370057
FL,12,Bradford,12007,2009,2190426501.0,,,856965433.0,946632065.0,1.2684067626311109,,,0.7989941038287474,0.9872277665489357,226.84067626311108,,,179.89941038287475,198.72277665489358
FL,12,Bradford,12007,2010,2008190923.0,1311340167.0,,846871177.0,938114263.0,1.0796835083523364,,,0.7778036259783556,0.9693466770842913,207.96835083523365,,,177.78036259783556,196.93466770842915
FL,12,Bradford,12007,2011,1879941684.0,1279336231.0,,830580274.0,920942265.0,0.9468685333157039,,,0.7436047688080618,0.9332981715514443,194.68685333157038,,,174.36047688080617,193.32981715514444
FL,12,Bradford,12007,2012,1755500601.0,1259258914.0,,817229276.0,906154934.0,0.817997286507163,,,0.7155775395204722,0.9022557044273778,181.7997286507163,,,171.55775395204722,190.2255704427378
FL,12,Bradford,12007,2013,1600225870.0,1254196770.0,,817407350.0,903949531.0,0.6571946986525494,,,0.7159513633221204,0.8976259879408246,165.71946986525495,,,171.59513633221204,189.76259879408246
FL,12,Bradford,12007,2014,1573575537.0,1221719418.0,,829117834.0,920073032.0,0.629595600679633,,,0.7405347255649017,0.9314734246227625,162.9595600679633,,,174.05347255649016,193.14734246227624
FL,12,Bradford,12007,2015,1589663556.0,1250676762.0,,855802803.0,945887144.0,0.6462563610750525,,,0.7965534400231931,0.9856639829525229,164.62563610750524,,,179.6553440023193,198.5663982952523
FL,12,Bradford,12007,2016,1623961519.0,1276750708.0,,875631893.0,967367857.0,0.6817753484403681,,,0.8381798751401968,1.0307576058046801,168.1775348440368,,,183.81798751401968,203.075760580468
FL,12,Bradford,12007,2017,1637142540.0,1293643851.0,,885730935.0,,0.6954256202760734,,,0.8593804000536898,,169.54256202760735,,,185.93804000536898,
FL,12,Bradford,12007,2018,1691974565.0,1346478522.0,,929061310.0,1027663826.0,0.7522096923560879,,,0.9503421660012419,1.1573345814195655,175.2209692356088,,,195.03421660012418,215.73345814195653
FL,12,Bradford,12007,2019,1728557538.0,1385824607.0,,960788697.0,1063223067.0,0.790095037202156,,,1.0169462318654632,1.2319827089078368,179.0095037202156,,,201.69462318654632,223.19827089078368
