state,state_fips,county_name,county_fips,year,market_or_full_value,assessed_value,net_assessed_value,county_taxable_value,school_taxable_value,market_or_full_value_growth_since_2000,assessed_value_growth_since_2000,net_assessed_value_growth_since_2000,county_taxable_value_growth_since_2000,school_taxable_value_growth_since_2000,market_or_full_value_index_2000_100,assessed_value_index_2000_100,net_assessed_value_index_2000_100,county_taxable_value_index_2000_100,school_taxable_value_index_2000_100
CA,06,El Dorado,06017,2021,,,38558420000.0,38558420000.0,,,,,,,,,,,
CA,06,El Dorado,06017,2022,,,41378183000.0,41378183000.0,,,,,,,,,,,
CA,06,Fresno,06019,2000,,,,,,,,,,,,,,,
CA,06,Fresno,06019,2001,,,,,,,,,,,,,,,
CA,06,Fresno,06019,2002,,,38160731000.0,38160731000.0,,,,,,,,,,,
CA,06,Fresno,06019,2003,,,,,,,,,,,,,,,
CA,06,Fresno,06019,2004,,,,,,,,,,,,,,,
CA,06,Fresno,06019,2005,,,,,,,,,,,,,,,
CA,06,Fresno,06019,2006,,,,,,,,,,,,,,,
CA,06,Fresno,06019,2007,,,,,,,,,,,,,,,
CA,06,Fresno,06019,2008,,,,,,,,,,,,,,,
CA,06,Fresno,06019,2009,,,,,,,,,,,,,,,
CA,06,Fresno,06019,2010,,,,,,,,,,,,,,,
CA,06,Fresno,06019,2011,,,,,,,,,,,,,,,
CA,06,Fresno,06019,2012,,,,,,,,,,,,,,,
CA,06,Fresno,06019,2013,,,64551942000.0,64551942000.0,,,,,,,,,,,
CA,06,Fresno,06019,2014,,,68250733000.0,68250733000.0,,,,,,,,,,,
CA,06,Fresno,06019,2015,,,71088391000.0,71088391000.0,,,,,,,,,,,
CA,06,Fresno,06019,2016,,,74433857000.0,74433857000.0,,,,,,,,,,,
CA,06,Fresno,06019,2017,,,78383014000.0,78383014000.0,,,,,,,,,,,
CA,06,Fresno,06019,2018,,,82396591000.0,82396591000.0,,,,,,,,,,,
CA,06,Fresno,06019,2019,,,86787894000.0,86787894000.0,,,,,,,,,,,
CA,06,Fresno,06019,2020,,,91363856000.0,91363856000.0,,,,,,,,,,,
CA,06,Fresno,06019,2021,,,95331942000.0,95331942000.0,,,,,,,,,,,
CA,06,Fresno,06019,2022,,,103214604000.0,103214604000.0,,,,,,,,,,,
CA,06,Glenn,06021,2000,,,,,,,,,,,,,,,
